SSE_output_unit1,SSE_output_unit2,SSE_output_unit3,SSE_output_unit4,SSE_output_unit5,SSE_output_unit6,SSE_output_unit7,SSE_output_unit8
0.0116,0.0118,0.0112,0.0075,0.0090,0.0202,0.0102,0.0077
0.0116,0.0118,0.0112,0.0075,0.0090,0.0202,0.0102,0.0077
0.0116,0.0118,0.0112,0.0075,0.0090,0.0202,0.0102,0.0077
0.0116,0.0118,0.0112,0.0075,0.0090,0.0202,0.0102,0.0077
0.0116,0.0118,0.0112,0.0075,0.0090,0.0202,0.0102,0.0077
0.0116,0.0118,0.0112,0.0075,0.0090,0.0202,0.0102,0.0077
0.0115,0.0118,0.0112,0.0075,0.0090,0.0202,0.0102,0.0077
0.0115,0.0118,0.0112,0.0075,0.0090,0.0202,0.0102,0.0077
0.0115,0.0118,0.0112,0.0074,0.0090,0.0202,0.0102,0.0077
0.0115,0.0118,0.0112,0.0074,0.0090,0.0202,0.0102,0.0077
0.0115,0.0118,0.0112,0.0074,0.0090,0.0201,0.0102,0.0077
0.0115,0.0118,0.0112,0.0074,0.0090,0.0201,0.0102,0.0077
0.0115,0.0118,0.0112,0.0074,0.0090,0.0201,0.0102,0.0077
0.0115,0.0118,0.0112,0.0074,0.0090,0.0201,0.0102,0.0077
0.0115,0.0118,0.0112,0.0074,0.0090,0.0201,0.0102,0.0076
0.0115,0.0118,0.0112,0.0074,0.0090,0.0201,0.0102,0.0076
0.0115,0.0118,0.0112,0.0074,0.0090,0.0201,0.0102,0.0076
0.0115,0.0118,0.0112,0.0074,0.0090,0.0201,0.0102,0.0076
0.0115,0.0118,0.0112,0.0074,0.0090,0.0201,0.0102,0.0076
0.0115,0.0118,0.0111,0.0074,0.0090,0.0201,0.0101,0.0076
0.0115,0.0118,0.0111,0.0074,0.0090,0.0201,0.0101,0.0076
0.0115,0.0118,0.0111,0.0074,0.0090,0.0201,0.0101,0.0076
0.0115,0.0118,0.0111,0.0074,0.0089,0.0201,0.0101,0.0076
0.0115,0.0118,0.0111,0.0074,0.0089,0.0201,0.0101,0.0076
0.0115,0.0117,0.0111,0.0074,0.0089,0.0201,0.0101,0.0076
0.0115,0.0117,0.0111,0.0074,0.0089,0.0201,0.0101,0.0076
0.0115,0.0117,0.0111,0.0074,0.0089,0.0200,0.0101,0.0076
0.0115,0.0117,0.0111,0.0074,0.0089,0.0200,0.0101,0.0076
0.0115,0.0117,0.0111,0.0074,0.0089,0.0200,0.0101,0.0076
0.0115,0.0117,0.0111,0.0074,0.0089,0.0200,0.0101,0.0076
0.0115,0.0117,0.0111,0.0074,0.0089,0.0200,0.0101,0.0076
0.0115,0.0117,0.0111,0.0074,0.0089,0.0200,0.0101,0.0076
0.0115,0.0117,0.0111,0.0074,0.0089,0.0200,0.0101,0.0076
0.0114,0.0117,0.0111,0.0074,0.0089,0.0200,0.0101,0.0076
0.0114,0.0117,0.0111,0.0074,0.0089,0.0200,0.0101,0.0076
0.0114,0.0117,0.0111,0.0074,0.0089,0.0200,0.0101,0.0076
0.0114,0.0117,0.0111,0.0074,0.0089,0.0200,0.0101,0.0076
0.0114,0.0117,0.0111,0.0074,0.0089,0.0200,0.0101,0.0076
0.0114,0.0117,0.0111,0.0074,0.0089,0.0200,0.0101,0.0076
0.0114,0.0117,0.0111,0.0074,0.0089,0.0200,0.0101,0.0076
0.0114,0.0117,0.0111,0.0074,0.0089,0.0200,0.0101,0.0076
0.0114,0.0117,0.0111,0.0074,0.0089,0.0200,0.0101,0.0076
0.0114,0.0117,0.0111,0.0074,0.0089,0.0200,0.0101,0.0076
0.0114,0.0117,0.0111,0.0074,0.0089,0.0199,0.0101,0.0076
0.0114,0.0117,0.0111,0.0074,0.0089,0.0199,0.0101,0.0076
0.0114,0.0117,0.0111,0.0074,0.0089,0.0199,0.0100,0.0076
0.0114,0.0117,0.0111,0.0074,0.0089,0.0199,0.0100,0.0076
0.0114,0.0117,0.0111,0.0074,0.0089,0.0199,0.0100,0.0076
0.0114,0.0117,0.0110,0.0074,0.0089,0.0199,0.0100,0.0076
0.0114,0.0117,0.0110,0.0074,0.0089,0.0199,0.0100,0.0076
0.0114,0.0117,0.0110,0.0074,0.0089,0.0199,0.0100,0.0076
0.0114,0.0116,0.0110,0.0074,0.0089,0.0199,0.0100,0.0076
0.0114,0.0116,0.0110,0.0074,0.0089,0.0199,0.0100,0.0076
0.0114,0.0116,0.0110,0.0073,0.0089,0.0199,0.0100,0.0076
0.0114,0.0116,0.0110,0.0073,0.0089,0.0199,0.0100,0.0076
0.0114,0.0116,0.0110,0.0073,0.0089,0.0199,0.0100,0.0076
0.0114,0.0116,0.0110,0.0073,0.0089,0.0199,0.0100,0.0076
0.0114,0.0116,0.0110,0.0073,0.0088,0.0199,0.0100,0.0076
0.0114,0.0116,0.0110,0.0073,0.0088,0.0199,0.0100,0.0075
0.0114,0.0116,0.0110,0.0073,0.0088,0.0199,0.0100,0.0075
0.0114,0.0116,0.0110,0.0073,0.0088,0.0198,0.0100,0.0075
0.0114,0.0116,0.0110,0.0073,0.0088,0.0198,0.0100,0.0075
0.0113,0.0116,0.0110,0.0073,0.0088,0.0198,0.0100,0.0075
0.0113,0.0116,0.0110,0.0073,0.0088,0.0198,0.0100,0.0075
0.0113,0.0116,0.0110,0.0073,0.0088,0.0198,0.0100,0.0075
0.0113,0.0116,0.0110,0.0073,0.0088,0.0198,0.0100,0.0075
0.0113,0.0116,0.0110,0.0073,0.0088,0.0198,0.0100,0.0075
0.0113,0.0116,0.0110,0.0073,0.0088,0.0198,0.0100,0.0075
0.0113,0.0116,0.0110,0.0073,0.0088,0.0198,0.0100,0.0075
0.0113,0.0116,0.0110,0.0073,0.0088,0.0198,0.0100,0.0075
0.0113,0.0116,0.0110,0.0073,0.0088,0.0198,0.0100,0.0075
0.0113,0.0116,0.0110,0.0073,0.0088,0.0198,0.0099,0.0075
0.0113,0.0116,0.0110,0.0073,0.0088,0.0198,0.0099,0.0075
0.0113,0.0116,0.0110,0.0073,0.0088,0.0198,0.0099,0.0075
0.0113,0.0116,0.0110,0.0073,0.0088,0.0198,0.0099,0.0075
0.0113,0.0116,0.0110,0.0073,0.0088,0.0198,0.0099,0.0075
0.0113,0.0116,0.0110,0.0073,0.0088,0.0198,0.0099,0.0075
0.0113,0.0116,0.0110,0.0073,0.0088,0.0197,0.0099,0.0075
0.0113,0.0116,0.0110,0.0073,0.0088,0.0197,0.0099,0.0075
0.0113,0.0115,0.0109,0.0073,0.0088,0.0197,0.0099,0.0075
0.0113,0.0115,0.0109,0.0073,0.0088,0.0197,0.0099,0.0075
0.0113,0.0115,0.0109,0.0073,0.0088,0.0197,0.0099,0.0075
0.0113,0.0115,0.0109,0.0073,0.0088,0.0197,0.0099,0.0075
0.0113,0.0115,0.0109,0.0073,0.0088,0.0197,0.0099,0.0075
0.0113,0.0115,0.0109,0.0073,0.0088,0.0197,0.0099,0.0075
0.0113,0.0115,0.0109,0.0073,0.0088,0.0197,0.0099,0.0075
0.0113,0.0115,0.0109,0.0073,0.0088,0.0197,0.0099,0.0075
0.0113,0.0115,0.0109,0.0073,0.0088,0.0197,0.0099,0.0075
0.0113,0.0115,0.0109,0.0073,0.0088,0.0197,0.0099,0.0075
0.0113,0.0115,0.0109,0.0073,0.0088,0.0197,0.0099,0.0075
0.0112,0.0115,0.0109,0.0073,0.0088,0.0197,0.0099,0.0075
0.0112,0.0115,0.0109,0.0073,0.0088,0.0197,0.0099,0.0075
0.0112,0.0115,0.0109,0.0073,0.0087,0.0197,0.0099,0.0075
0.0112,0.0115,0.0109,0.0073,0.0087,0.0197,0.0099,0.0075
0.0112,0.0115,0.0109,0.0073,0.0087,0.0196,0.0099,0.0075
0.0112,0.0115,0.0109,0.0073,0.0087,0.0196,0.0099,0.0075
0.0112,0.0115,0.0109,0.0073,0.0087,0.0196,0.0099,0.0075
0.0112,0.0115,0.0109,0.0073,0.0087,0.0196,0.0099,0.0075
0.0112,0.0115,0.0109,0.0072,0.0087,0.0196,0.0098,0.0075
0.0112,0.0115,0.0109,0.0072,0.0087,0.0196,0.0098,0.0075
0.0112,0.0115,0.0109,0.0072,0.0087,0.0196,0.0098,0.0075
0.0112,0.0115,0.0109,0.0072,0.0087,0.0196,0.0098,0.0075
0.0112,0.0115,0.0109,0.0072,0.0087,0.0196,0.0098,0.0074
0.0112,0.0115,0.0109,0.0072,0.0087,0.0196,0.0098,0.0074
0.0112,0.0115,0.0109,0.0072,0.0087,0.0196,0.0098,0.0074
0.0112,0.0115,0.0109,0.0072,0.0087,0.0196,0.0098,0.0074
0.0112,0.0115,0.0109,0.0072,0.0087,0.0196,0.0098,0.0074
0.0112,0.0114,0.0109,0.0072,0.0087,0.0196,0.0098,0.0074
0.0112,0.0114,0.0109,0.0072,0.0087,0.0196,0.0098,0.0074
0.0112,0.0114,0.0109,0.0072,0.0087,0.0196,0.0098,0.0074
0.0112,0.0114,0.0108,0.0072,0.0087,0.0196,0.0098,0.0074
0.0112,0.0114,0.0108,0.0072,0.0087,0.0195,0.0098,0.0074
0.0112,0.0114,0.0108,0.0072,0.0087,0.0195,0.0098,0.0074
0.0112,0.0114,0.0108,0.0072,0.0087,0.0195,0.0098,0.0074
0.0112,0.0114,0.0108,0.0072,0.0087,0.0195,0.0098,0.0074
0.0112,0.0114,0.0108,0.0072,0.0087,0.0195,0.0098,0.0074
0.0112,0.0114,0.0108,0.0072,0.0087,0.0195,0.0098,0.0074
0.0112,0.0114,0.0108,0.0072,0.0087,0.0195,0.0098,0.0074
0.0112,0.0114,0.0108,0.0072,0.0087,0.0195,0.0098,0.0074
0.0112,0.0114,0.0108,0.0072,0.0087,0.0195,0.0098,0.0074
0.0111,0.0114,0.0108,0.0072,0.0087,0.0195,0.0098,0.0074
0.0111,0.0114,0.0108,0.0072,0.0087,0.0195,0.0098,0.0074
0.0111,0.0114,0.0108,0.0072,0.0087,0.0195,0.0098,0.0074
0.0111,0.0114,0.0108,0.0072,0.0087,0.0195,0.0098,0.0074
0.0111,0.0114,0.0108,0.0072,0.0087,0.0195,0.0098,0.0074
0.0111,0.0114,0.0108,0.0072,0.0087,0.0195,0.0097,0.0074
0.0111,0.0114,0.0108,0.0072,0.0087,0.0195,0.0097,0.0074
0.0111,0.0114,0.0108,0.0072,0.0087,0.0195,0.0097,0.0074
0.0111,0.0114,0.0108,0.0072,0.0087,0.0194,0.0097,0.0074
0.0111,0.0114,0.0108,0.0072,0.0086,0.0194,0.0097,0.0074
0.0111,0.0114,0.0108,0.0072,0.0086,0.0194,0.0097,0.0074
0.0111,0.0114,0.0108,0.0072,0.0086,0.0194,0.0097,0.0074
0.0111,0.0114,0.0108,0.0072,0.0086,0.0194,0.0097,0.0074
0.0111,0.0114,0.0108,0.0072,0.0086,0.0194,0.0097,0.0074
0.0111,0.0114,0.0108,0.0072,0.0086,0.0194,0.0097,0.0074
0.0111,0.0113,0.0108,0.0072,0.0086,0.0194,0.0097,0.0074
0.0111,0.0113,0.0108,0.0072,0.0086,0.0194,0.0097,0.0074
0.0111,0.0113,0.0108,0.0072,0.0086,0.0194,0.0097,0.0074
0.0111,0.0113,0.0108,0.0072,0.0086,0.0194,0.0097,0.0074
0.0111,0.0113,0.0108,0.0072,0.0086,0.0194,0.0097,0.0074
0.0111,0.0113,0.0108,0.0072,0.0086,0.0194,0.0097,0.0074
0.0111,0.0113,0.0107,0.0072,0.0086,0.0194,0.0097,0.0074
0.0111,0.0113,0.0107,0.0072,0.0086,0.0194,0.0097,0.0074
0.0111,0.0113,0.0107,0.0072,0.0086,0.0194,0.0097,0.0074
0.0111,0.0113,0.0107,0.0072,0.0086,0.0194,0.0097,0.0074
0.0111,0.0113,0.0107,0.0071,0.0086,0.0194,0.0097,0.0074
0.0111,0.0113,0.0107,0.0071,0.0086,0.0193,0.0097,0.0074
0.0111,0.0113,0.0107,0.0071,0.0086,0.0193,0.0097,0.0074
0.0111,0.0113,0.0107,0.0071,0.0086,0.0193,0.0097,0.0073
0.0110,0.0113,0.0107,0.0071,0.0086,0.0193,0.0097,0.0073
0.0110,0.0113,0.0107,0.0071,0.0086,0.0193,0.0097,0.0073
0.0110,0.0113,0.0107,0.0071,0.0086,0.0193,0.0097,0.0073
0.0110,0.0113,0.0107,0.0071,0.0086,0.0193,0.0097,0.0073
0.0110,0.0113,0.0107,0.0071,0.0086,0.0193,0.0096,0.0073
0.0110,0.0113,0.0107,0.0071,0.0086,0.0193,0.0096,0.0073
0.0110,0.0113,0.0107,0.0071,0.0086,0.0193,0.0096,0.0073
0.0110,0.0113,0.0107,0.0071,0.0086,0.0193,0.0096,0.0073
0.0110,0.0113,0.0107,0.0071,0.0086,0.0193,0.0096,0.0073
0.0110,0.0113,0.0107,0.0071,0.0086,0.0193,0.0096,0.0073
0.0110,0.0113,0.0107,0.0071,0.0086,0.0193,0.0096,0.0073
0.0110,0.0113,0.0107,0.0071,0.0086,0.0193,0.0096,0.0073
0.0110,0.0113,0.0107,0.0071,0.0086,0.0193,0.0096,0.0073
0.0110,0.0113,0.0107,0.0071,0.0086,0.0193,0.0096,0.0073
0.0110,0.0113,0.0107,0.0071,0.0086,0.0193,0.0096,0.0073
0.0110,0.0112,0.0107,0.0071,0.0086,0.0192,0.0096,0.0073
0.0110,0.0112,0.0107,0.0071,0.0086,0.0192,0.0096,0.0073
0.0110,0.0112,0.0107,0.0071,0.0085,0.0192,0.0096,0.0073
0.0110,0.0112,0.0107,0.0071,0.0085,0.0192,0.0096,0.0073
0.0110,0.0112,0.0107,0.0071,0.0085,0.0192,0.0096,0.0073
0.0110,0.0112,0.0107,0.0071,0.0085,0.0192,0.0096,0.0073
0.0110,0.0112,0.0107,0.0071,0.0085,0.0192,0.0096,0.0073
0.0110,0.0112,0.0107,0.0071,0.0085,0.0192,0.0096,0.0073
0.0110,0.0112,0.0107,0.0071,0.0085,0.0192,0.0096,0.0073
0.0110,0.0112,0.0106,0.0071,0.0085,0.0192,0.0096,0.0073
0.0110,0.0112,0.0106,0.0071,0.0085,0.0192,0.0096,0.0073
0.0110,0.0112,0.0106,0.0071,0.0085,0.0192,0.0096,0.0073
0.0110,0.0112,0.0106,0.0071,0.0085,0.0192,0.0096,0.0073
0.0110,0.0112,0.0106,0.0071,0.0085,0.0192,0.0096,0.0073
0.0110,0.0112,0.0106,0.0071,0.0085,0.0192,0.0096,0.0073
0.0110,0.0112,0.0106,0.0071,0.0085,0.0192,0.0096,0.0073
0.0109,0.0112,0.0106,0.0071,0.0085,0.0192,0.0096,0.0073
0.0109,0.0112,0.0106,0.0071,0.0085,0.0192,0.0095,0.0073
0.0109,0.0112,0.0106,0.0071,0.0085,0.0191,0.0095,0.0073
0.0109,0.0112,0.0106,0.0071,0.0085,0.0191,0.0095,0.0073
0.0109,0.0112,0.0106,0.0071,0.0085,0.0191,0.0095,0.0073
0.0109,0.0112,0.0106,0.0071,0.0085,0.0191,0.0095,0.0073
0.0109,0.0112,0.0106,0.0071,0.0085,0.0191,0.0095,0.0073
0.0109,0.0112,0.0106,0.0071,0.0085,0.0191,0.0095,0.0073
0.0109,0.0112,0.0106,0.0071,0.0085,0.0191,0.0095,0.0073
0.0109,0.0112,0.0106,0.0071,0.0085,0.0191,0.0095,0.0073
0.0109,0.0112,0.0106,0.0071,0.0085,0.0191,0.0095,0.0073
0.0109,0.0112,0.0106,0.0071,0.0085,0.0191,0.0095,0.0073
0.0109,0.0112,0.0106,0.0071,0.0085,0.0191,0.0095,0.0073
0.0109,0.0111,0.0106,0.0070,0.0085,0.0191,0.0095,0.0073
0.0109,0.0111,0.0106,0.0070,0.0085,0.0191,0.0095,0.0073
0.0109,0.0111,0.0106,0.0070,0.0085,0.0191,0.0095,0.0073
0.0109,0.0111,0.0106,0.0070,0.0085,0.0191,0.0095,0.0072
0.0109,0.0111,0.0106,0.0070,0.0085,0.0191,0.0095,0.0072
0.0109,0.0111,0.0106,0.0070,0.0085,0.0191,0.0095,0.0072
0.0109,0.0111,0.0106,0.0070,0.0085,0.0191,0.0095,0.0072
0.0109,0.0111,0.0106,0.0070,0.0085,0.0190,0.0095,0.0072
0.0109,0.0111,0.0106,0.0070,0.0085,0.0190,0.0095,0.0072
0.0109,0.0111,0.0106,0.0070,0.0085,0.0190,0.0095,0.0072
0.0109,0.0111,0.0106,0.0070,0.0085,0.0190,0.0095,0.0072
0.0109,0.0111,0.0106,0.0070,0.0084,0.0190,0.0095,0.0072
0.0109,0.0111,0.0106,0.0070,0.0084,0.0190,0.0095,0.0072
0.0109,0.0111,0.0105,0.0070,0.0084,0.0190,0.0095,0.0072
0.0109,0.0111,0.0105,0.0070,0.0084,0.0190,0.0095,0.0072
0.0109,0.0111,0.0105,0.0070,0.0084,0.0190,0.0095,0.0072
0.0109,0.0111,0.0105,0.0070,0.0084,0.0190,0.0095,0.0072
0.0108,0.0111,0.0105,0.0070,0.0084,0.0190,0.0094,0.0072
0.0108,0.0111,0.0105,0.0070,0.0084,0.0190,0.0094,0.0072
0.0108,0.0111,0.0105,0.0070,0.0084,0.0190,0.0094,0.0072
0.0108,0.0111,0.0105,0.0070,0.0084,0.0190,0.0094,0.0072
0.0108,0.0111,0.0105,0.0070,0.0084,0.0190,0.0094,0.0072
0.0108,0.0111,0.0105,0.0070,0.0084,0.0190,0.0094,0.0072
0.0108,0.0111,0.0105,0.0070,0.0084,0.0190,0.0094,0.0072
0.0108,0.0111,0.0105,0.0070,0.0084,0.0190,0.0094,0.0072
0.0108,0.0111,0.0105,0.0070,0.0084,0.0189,0.0094,0.0072
0.0108,0.0111,0.0105,0.0070,0.0084,0.0189,0.0094,0.0072
0.0108,0.0111,0.0105,0.0070,0.0084,0.0189,0.0094,0.0072
0.0108,0.0111,0.0105,0.0070,0.0084,0.0189,0.0094,0.0072
0.0108,0.0111,0.0105,0.0070,0.0084,0.0189,0.0094,0.0072
0.0108,0.0110,0.0105,0.0070,0.0084,0.0189,0.0094,0.0072
0.0108,0.0110,0.0105,0.0070,0.0084,0.0189,0.0094,0.0072
0.0108,0.0110,0.0105,0.0070,0.0084,0.0189,0.0094,0.0072
0.0108,0.0110,0.0105,0.0070,0.0084,0.0189,0.0094,0.0072
0.0108,0.0110,0.0105,0.0070,0.0084,0.0189,0.0094,0.0072
0.0108,0.0110,0.0105,0.0070,0.0084,0.0189,0.0094,0.0072
0.0108,0.0110,0.0105,0.0070,0.0084,0.0189,0.0094,0.0072
0.0108,0.0110,0.0105,0.0070,0.0084,0.0189,0.0094,0.0072
0.0108,0.0110,0.0105,0.0070,0.0084,0.0189,0.0094,0.0072
0.0108,0.0110,0.0105,0.0070,0.0084,0.0189,0.0094,0.0072
0.0108,0.0110,0.0105,0.0070,0.0084,0.0189,0.0094,0.0072
0.0108,0.0110,0.0105,0.0070,0.0084,0.0189,0.0094,0.0072
0.0108,0.0110,0.0105,0.0070,0.0084,0.0189,0.0094,0.0072
0.0108,0.0110,0.0105,0.0070,0.0084,0.0188,0.0094,0.0072
0.0108,0.0110,0.0105,0.0070,0.0084,0.0188,0.0094,0.0072
0.0108,0.0110,0.0105,0.0070,0.0084,0.0188,0.0094,0.0072
0.0108,0.0110,0.0104,0.0070,0.0084,0.0188,0.0094,0.0072
0.0108,0.0110,0.0104,0.0070,0.0084,0.0188,0.0093,0.0072
0.0108,0.0110,0.0104,0.0070,0.0084,0.0188,0.0093,0.0072
0.0107,0.0110,0.0104,0.0070,0.0084,0.0188,0.0093,0.0072
0.0107,0.0110,0.0104,0.0069,0.0083,0.0188,0.0093,0.0072
0.0107,0.0110,0.0104,0.0069,0.0083,0.0188,0.0093,0.0071
0.0107,0.0110,0.0104,0.0069,0.0083,0.0188,0.0093,0.0071
0.0107,0.0110,0.0104,0.0069,0.0083,0.0188,0.0093,0.0071
0.0107,0.0110,0.0104,0.0069,0.0083,0.0188,0.0093,0.0071
0.0107,0.0110,0.0104,0.0069,0.0083,0.0188,0.0093,0.0071
0.0107,0.0110,0.0104,0.0069,0.0083,0.0188,0.0093,0.0071
0.0107,0.0110,0.0104,0.0069,0.0083,0.0188,0.0093,0.0071
0.0107,0.0110,0.0104,0.0069,0.0083,0.0188,0.0093,0.0071
0.0107,0.0110,0.0104,0.0069,0.0083,0.0188,0.0093,0.0071
0.0107,0.0109,0.0104,0.0069,0.0083,0.0188,0.0093,0.0071
0.0107,0.0109,0.0104,0.0069,0.0083,0.0188,0.0093,0.0071
0.0107,0.0109,0.0104,0.0069,0.0083,0.0187,0.0093,0.0071
0.0107,0.0109,0.0104,0.0069,0.0083,0.0187,0.0093,0.0071
0.0107,0.0109,0.0104,0.0069,0.0083,0.0187,0.0093,0.0071
0.0107,0.0109,0.0104,0.0069,0.0083,0.0187,0.0093,0.0071
0.0107,0.0109,0.0104,0.0069,0.0083,0.0187,0.0093,0.0071
0.0107,0.0109,0.0104,0.0069,0.0083,0.0187,0.0093,0.0071
0.0107,0.0109,0.0104,0.0069,0.0083,0.0187,0.0093,0.0071
0.0107,0.0109,0.0104,0.0069,0.0083,0.0187,0.0093,0.0071
0.0107,0.0109,0.0104,0.0069,0.0083,0.0187,0.0093,0.0071
0.0107,0.0109,0.0104,0.0069,0.0083,0.0187,0.0093,0.0071
0.0107,0.0109,0.0104,0.0069,0.0083,0.0187,0.0093,0.0071
0.0107,0.0109,0.0104,0.0069,0.0083,0.0187,0.0093,0.0071
0.0107,0.0109,0.0104,0.0069,0.0083,0.0187,0.0093,0.0071
0.0107,0.0109,0.0104,0.0069,0.0083,0.0187,0.0093,0.0071
0.0107,0.0109,0.0104,0.0069,0.0083,0.0187,0.0093,0.0071
0.0107,0.0109,0.0104,0.0069,0.0083,0.0187,0.0092,0.0071
0.0107,0.0109,0.0104,0.0069,0.0083,0.0187,0.0092,0.0071
0.0107,0.0109,0.0104,0.0069,0.0083,0.0187,0.0092,0.0071
0.0107,0.0109,0.0103,0.0069,0.0083,0.0187,0.0092,0.0071
0.0106,0.0109,0.0103,0.0069,0.0083,0.0186,0.0092,0.0071
0.0106,0.0109,0.0103,0.0069,0.0083,0.0186,0.0092,0.0071
0.0106,0.0109,0.0103,0.0069,0.0083,0.0186,0.0092,0.0071
0.0106,0.0109,0.0103,0.0069,0.0083,0.0186,0.0092,0.0071
0.0106,0.0109,0.0103,0.0069,0.0083,0.0186,0.0092,0.0071
0.0106,0.0109,0.0103,0.0069,0.0083,0.0186,0.0092,0.0071
0.0106,0.0109,0.0103,0.0069,0.0083,0.0186,0.0092,0.0071
0.0106,0.0109,0.0103,0.0069,0.0083,0.0186,0.0092,0.0071
0.0106,0.0109,0.0103,0.0069,0.0083,0.0186,0.0092,0.0071
0.0106,0.0109,0.0103,0.0069,0.0082,0.0186,0.0092,0.0071
0.0106,0.0108,0.0103,0.0069,0.0082,0.0186,0.0092,0.0071
0.0106,0.0108,0.0103,0.0069,0.0082,0.0186,0.0092,0.0071
0.0106,0.0108,0.0103,0.0069,0.0082,0.0186,0.0092,0.0071
0.0106,0.0108,0.0103,0.0069,0.0082,0.0186,0.0092,0.0071
0.0106,0.0108,0.0103,0.0069,0.0082,0.0186,0.0092,0.0071
0.0106,0.0108,0.0103,0.0069,0.0082,0.0186,0.0092,0.0071
0.0106,0.0108,0.0103,0.0069,0.0082,0.0186,0.0092,0.0071
0.0106,0.0108,0.0103,0.0069,0.0082,0.0186,0.0092,0.0071
0.0106,0.0108,0.0103,0.0069,0.0082,0.0186,0.0092,0.0071
0.0106,0.0108,0.0103,0.0068,0.0082,0.0185,0.0092,0.0071
0.0106,0.0108,0.0103,0.0068,0.0082,0.0185,0.0092,0.0070
0.0106,0.0108,0.0103,0.0068,0.0082,0.0185,0.0092,0.0070
0.0106,0.0108,0.0103,0.0068,0.0082,0.0185,0.0092,0.0070
0.0106,0.0108,0.0103,0.0068,0.0082,0.0185,0.0092,0.0070
0.0106,0.0108,0.0103,0.0068,0.0082,0.0185,0.0092,0.0070
0.0106,0.0108,0.0103,0.0068,0.0082,0.0185,0.0092,0.0070
0.0106,0.0108,0.0103,0.0068,0.0082,0.0185,0.0092,0.0070
0.0106,0.0108,0.0103,0.0068,0.0082,0.0185,0.0091,0.0070
0.0106,0.0108,0.0103,0.0068,0.0082,0.0185,0.0091,0.0070
0.0106,0.0108,0.0103,0.0068,0.0082,0.0185,0.0091,0.0070
0.0106,0.0108,0.0103,0.0068,0.0082,0.0185,0.0091,0.0070
0.0106,0.0108,0.0103,0.0068,0.0082,0.0185,0.0091,0.0070
0.0105,0.0108,0.0103,0.0068,0.0082,0.0185,0.0091,0.0070
0.0105,0.0108,0.0102,0.0068,0.0082,0.0185,0.0091,0.0070
0.0105,0.0108,0.0102,0.0068,0.0082,0.0185,0.0091,0.0070
0.0105,0.0108,0.0102,0.0068,0.0082,0.0185,0.0091,0.0070
0.0105,0.0108,0.0102,0.0068,0.0082,0.0185,0.0091,0.0070
0.0105,0.0108,0.0102,0.0068,0.0082,0.0185,0.0091,0.0070
0.0105,0.0108,0.0102,0.0068,0.0082,0.0184,0.0091,0.0070
0.0105,0.0108,0.0102,0.0068,0.0082,0.0184,0.0091,0.0070
0.0105,0.0108,0.0102,0.0068,0.0082,0.0184,0.0091,0.0070
0.0105,0.0108,0.0102,0.0068,0.0082,0.0184,0.0091,0.0070
0.0105,0.0107,0.0102,0.0068,0.0082,0.0184,0.0091,0.0070
0.0105,0.0107,0.0102,0.0068,0.0082,0.0184,0.0091,0.0070
0.0105,0.0107,0.0102,0.0068,0.0082,0.0184,0.0091,0.0070
0.0105,0.0107,0.0102,0.0068,0.0082,0.0184,0.0091,0.0070
0.0105,0.0107,0.0102,0.0068,0.0082,0.0184,0.0091,0.0070
0.0105,0.0107,0.0102,0.0068,0.0082,0.0184,0.0091,0.0070
0.0105,0.0107,0.0102,0.0068,0.0082,0.0184,0.0091,0.0070
0.0105,0.0107,0.0102,0.0068,0.0081,0.0184,0.0091,0.0070
0.0105,0.0107,0.0102,0.0068,0.0081,0.0184,0.0091,0.0070
0.0105,0.0107,0.0102,0.0068,0.0081,0.0184,0.0091,0.0070
0.0105,0.0107,0.0102,0.0068,0.0081,0.0184,0.0091,0.0070
0.0105,0.0107,0.0102,0.0068,0.0081,0.0184,0.0091,0.0070
0.0105,0.0107,0.0102,0.0068,0.0081,0.0184,0.0091,0.0070
0.0105,0.0107,0.0102,0.0068,0.0081,0.0184,0.0091,0.0070
0.0105,0.0107,0.0102,0.0068,0.0081,0.0184,0.0091,0.0070
0.0105,0.0107,0.0102,0.0068,0.0081,0.0184,0.0091,0.0070
0.0105,0.0107,0.0102,0.0068,0.0081,0.0183,0.0091,0.0070
0.0105,0.0107,0.0102,0.0068,0.0081,0.0183,0.0090,0.0070
0.0105,0.0107,0.0102,0.0068,0.0081,0.0183,0.0090,0.0070
0.0105,0.0107,0.0102,0.0068,0.0081,0.0183,0.0090,0.0070
0.0105,0.0107,0.0102,0.0068,0.0081,0.0183,0.0090,0.0070
0.0105,0.0107,0.0102,0.0068,0.0081,0.0183,0.0090,0.0070
0.0105,0.0107,0.0102,0.0068,0.0081,0.0183,0.0090,0.0070
0.0104,0.0107,0.0102,0.0068,0.0081,0.0183,0.0090,0.0070
0.0104,0.0107,0.0102,0.0068,0.0081,0.0183,0.0090,0.0070
0.0104,0.0107,0.0102,0.0068,0.0081,0.0183,0.0090,0.0070
0.0104,0.0107,0.0102,0.0068,0.0081,0.0183,0.0090,0.0070
0.0104,0.0107,0.0101,0.0068,0.0081,0.0183,0.0090,0.0070
0.0104,0.0107,0.0101,0.0068,0.0081,0.0183,0.0090,0.0070
0.0104,0.0107,0.0101,0.0068,0.0081,0.0183,0.0090,0.0069
0.0104,0.0107,0.0101,0.0067,0.0081,0.0183,0.0090,0.0069
0.0104,0.0107,0.0101,0.0067,0.0081,0.0183,0.0090,0.0069
